"GEONR";"GEONAME";"CLASS_HAB";"VARIABLE";"VALUE";"STATUS"
"161";"Zollikon";2;"bew_mie_z5_ic";0.2;"A"
"161";"Zollikon";2;"bew_mie_z6_t";430;"U"
"161";"Zollikon";2;"bew_mie_z6_ic";0.4;"U"
"1201";"Altdorf (UR)";1;"bew_mie_t";4581;"A"
"1201";"Altdorf (UR)";1;"bew_mie_t_ic";0.1;"A"
"1201";"Altdorf (UR)";1;"bew_mie_z1_t";;"Q"
"1201";"Altdorf (UR)";1;"bew_mie_z1_ic";;"Q"
"1201";"Altdorf (UR)";1;"bew_mie_z2_t";460;"U"
"1201";"Altdorf (UR)";1;"bew_mie_z2_ic";0.3;"U"
"1201";"Altdorf (UR)";1;"bew_mie_z3_t";1121;"A"
"1201";"Altdorf (UR)";1;"bew_mie_z3_ic";0.2;"A"
"1201";"Altdorf (UR)";1;"bew_mie_z4_t";2290;"A"
"1201";"Altdorf (UR)";1;"bew_mie_z4_ic";0.1;"A"
"1201";"Altdorf (UR)";1;"bew_mie_z5_t";500;"U"
"1201";"Altdorf (UR)";1;"bew_mie_z5_ic";0.3;"U"
"1201";"Altdorf (UR)";1;"bew_mie_z6_t";163;"U"
"1201";"Altdorf (UR)";1;"bew_mie_z6_ic";0.6;"U"
"3101";"Appenzell";1;"bew_mie_t";2220;"A"
"3101";"Appenzell";1;"bew_mie_t_ic";0.15;"A"
"3101";"Appenzell";1;"bew_mie_z1_t";52;"U"
"3101";"Appenzell";1;"bew_mie_z1_ic";0.9;"U"
"3101";"Appenzell";1;"bew_mie_z2_t";257;"U"
"3101";"Appenzell";1;"bew_mie_z2_ic";0.5;"U"
"3101";"Appenzell";1;"bew_mie_z3_t";725;"U"
"3101";"Appenzell";1;"bew_mie_z3_ic";0.3;"U"
"3101";"Appenzell";1;"bew_mie_z4_t";793;"A"
"3101";"Appenzell";1;"bew_mie_z4_ic";0.3;"A"
"3101";"Appenzell";1;"bew_mie_z5_t";320;"U"
"3101";"Appenzell";1;"bew_mie_z5_ic";0.4;"U"
"3101";"Appenzell";1;"bew_mie_z6_t";72;"U"
"3101";"Appenzell";1;"bew_mie_z6_ic";0.8;"U"
"2763";"Arlesheim";1;"bew_mie_t";4630;"A"
"2763";"Arlesheim";1;"bew_mie_t_ic";0.11;"A"
"2763";"Arlesheim";1;"bew_mie_z1_t";209;"U"
"2763";"Arlesheim";1;"bew_mie_z1_ic";0.5;"U"
"2763";"Arlesheim";1;"bew_mie_z2_t";431;"U"
"2763";"Arlesheim";1;"bew_mie_z2_ic";0.3;"U"
"2763";"Arlesheim";1;"bew_mie_z3_t";1597;"A"
"2763";"Arlesheim";1;"bew_mie_z3_ic";0.2;"A"
"2763";"Arlesheim";1;"bew_mie_z4_t";1704;"A"
"2763";"Arlesheim";1;"bew_mie_z4_ic";0.2;"A"
"2763";"Arlesheim";1;"bew_mie_z5_t";558;"U"
"2763";"Arlesheim";1;"bew_mie_z5_ic";0.3;"U"
"2763";"Arlesheim";1;"bew_mie_z6_t";131;"U"
"2763";"Arlesheim";1;"bew_mie_z6_ic";0.7;"U"
"3921";"Arosa";1;"bew_mie_t";1203;"A"
"3921";"Arosa";1;"bew_mie_t_ic";0.21;"A"
"3921";"Arosa";1;"bew_mie_z1_t";155;"U"
"3921";"Arosa";1;"bew_mie_z1_ic";0.6;"U"
"3921";"Arosa";1;"bew_mie_z2_t";141;"U"
"3921";"Arosa";1;"bew_mie_z2_ic";0.6;"U"
"3921";"Arosa";1;"bew_mie_z3_t";277;"U"
"3921";"Arosa";1;"bew_mie_z3_ic";0.4;"U"
"3921";"Arosa";1;"bew_mie_z4_t";431;"U"
"3921";"Arosa";1;"bew_mie_z4_ic";0.3;"U"
"3921";"Arosa";1;"bew_mie_z5_t";151;"U"
"3921";"Arosa";1;"bew_mie_z5_ic";0.6;"U"
"3921";"Arosa";1;"bew_mie_z6_t";;"Q"
"3921";"Arosa";1;"bew_mie_z6_ic";;"Q"
"5624";"Bussigny";1;"bew_mie_t";4487;"A"
"5624";"Bussigny";1;"bew_mie_t_ic";0.08;"A"
"5624";"Bussigny";1;"bew_mie_z1_t";93;"U"
"5624";"Bussigny";1;"bew_mie_z1_ic";0.5;"U"
"5624";"Bussigny";1;"bew_mie_z2_t";636;"A"
"5624";"Bussigny";1;"bew_mie_z2_ic";0.2;"A"
"5624";"Bussigny";1;"bew_mie_z3_t";1893;"A"
"5624";"Bussigny";1;"bew_mie_z3_ic";0.1;"A"
"5624";"Bussigny";1;"bew_mie_z4_t";1527;"A"
"5624";"Bussigny";1;"bew_mie_z4_ic";0.1;"A"
"5624";"Bussigny";1;"bew_mie_z5_t";262;"U"
"5624";"Bussigny";1;"bew_mie_z5_ic";0.4;"U"
"5624";"Bussigny";1;"bew_mie_z6_t";76;"U"
"5624";"Bussigny";1;"bew_mie_z6_ic";0.7;"U"
"5250";"Chiasso";1;"bew_mie_t";5382;"A"
"5250";"Chiasso";1;"bew_mie_t_ic";0.07;"A"
"5250";"Chiasso";1;"bew_mie_z1_t";326;"A"
"5250";"Chiasso";1;"bew_mie_z1_ic";0.3;"A"
"5250";"Chiasso";1;"bew_mie_z2_t";1044;"A"
"5250";"Chiasso";1;"bew_mie_z2_ic";0.2;"A"
"5250";"Chiasso";1;"bew_mie_z3_t";2126;"A"
"5250";"Chiasso";1;"bew_mie_z3_ic";0.1;"A"
"5250";"Chiasso";1;"bew_mie_z4_t";1641;"A"
"5250";"Chiasso";1;"bew_mie_z4_ic";0.1;"A"
"5250";"Chiasso";1;"bew_mie_z5_t";213;"U"
"5250";"Chiasso";1;"bew_mie_z5_ic";0.4;"U"
"5250";"Chiasso";1;"bew_mie_z6_t";32;"U"
"5250";"Chiasso";1;"bew_mie_z6_ic";0.9;"U"
"5583";"Crissier";1;"bew_mie_t";4011;"A"
"5583";"Crissier";1;"bew_mie_t_ic";0.09;"A"
"5583";"Crissier";1;"bew_mie_z1_t";220;"U"
"5583";"Crissier";1;"bew_mie_z1_ic";0.4;"U"
"5583";"Crissier";1;"bew_mie_z2_t";745;"A"
"5583";"Crissier";1;"bew_mie_z2_ic";0.2;"A"
"5583";"Crissier";1;"bew_mie_z3_t";1656;"A"
"5583";"Crissier";1;"bew_mie_z3_ic";0.1;"A"
"5583";"Crissier";1;"bew_mie_z4_t";1046;"A"
"5583";"Crissier";1;"bew_mie_z4_ic";0.2;"A"
"5583";"Crissier";1;"bew_mie_z5_t";289;"U"
"5583";"Crissier";1;"bew_mie_z5_ic";0.4;"U"
"5583";"Crissier";1;"bew_mie_z6_t";55;"U"
"5583";"Crissier";1;"bew_mie_z6_ic";0.8;"U"
"581";"Interlaken";1;"bew_mie_t";2779;"A"
"581";"Interlaken";1;"bew_mie_t_ic";0.14;"A"
"581";"Interlaken";1;"bew_mie_z1_t";253;"U"
"581";"Interlaken";1;"bew_mie_z1_ic";0.5;"U"
"581";"Interlaken";1;"bew_mie_z2_t";462;"U"
"581";"Interlaken";1;"bew_mie_z2_ic";0.3;"U"
"581";"Interlaken";1;"bew_mie_z3_t";949;"A"
"581";"Interlaken";1;"bew_mie_z3_ic";0.2;"A"
"581";"Interlaken";1;"bew_mie_z4_t";883;"A"
"581";"Interlaken";1;"bew_mie_z4_ic";0.3;"A"
"581";"Interlaken";1;"bew_mie_z5_t";152;"U"
"581";"Interlaken";1;"bew_mie_z5_ic";0.6;"U"
"581";"Interlaken";1;"bew_mie_z6_t";;"Q"
"581";"Interlaken";1;"bew_mie_z6_ic";;"Q"
"723";"La Neuveville";1;"bew_mie_t";1486;"A"
"723";"La Neuveville";1;"bew_mie_t_ic";0.19;"A"
"723";"La Neuveville";1;"bew_mie_z1_t";;"Q"
"723";"La Neuveville";1;"bew_mie_z1_ic";;"Q"
"723";"La Neuveville";1;"bew_mie_z2_t";291;"U"
"723";"La Neuveville";1;"bew_mie_z2_ic";0.4;"U"
"723";"La Neuveville";1;"bew_mie_z3_t";369;"U"
"723";"La Neuveville";1;"bew_mie_z3_ic";0.4;"U"
"723";"La Neuveville";1;"bew_mie_z4_t";441;"U"
"723";"La Neuveville";1;"bew_mie_z4_ic";0.3;"U"
"723";"La Neuveville";1;"bew_mie_z5_t";278;"U"
"723";"La Neuveville";1;"bew_mie_z5_ic";0.4;"U"
"723";"La Neuveville";1;"bew_mie_z6_t";;"Q"
"723";"La Neuveville";1;"bew_mie_z6_ic";;"Q"
"700";"Moutier";1;"bew_mie_t";3104;"A"
"700";"Moutier";1;"bew_mie_t_ic";0.13;"A"
"700";"Moutier";1;"bew_mie_z1_t";148;"U"
"700";"Moutier";1;"bew_mie_z1_ic";0.5;"U"
"700";"Moutier";1;"bew_mie_z2_t";342;"U"
"700";"Moutier";1;"bew_mie_z2_ic";0.4;"U"
"700";"Moutier";1;"bew_mie_z3_t";1229;"A"
"700";"Moutier";1;"bew_mie_z3_ic";0.2;"A"
"700";"Moutier";1;"bew_mie_z4_t";1056;"A"
"700";"Moutier";1;"bew_mie_z4_ic";0.2;"A"
"700";"Moutier";1;"bew_mie_z5_t";280;"U"
"700";"Moutier";1;"bew_mie_z5_ic";0.5;"U"
"700";"Moutier";1;"bew_mie_z6_t";;"Q"
"700";"Moutier";1;"bew_mie_z6_ic";;"Q"
"2275";"Murten";1;"bew_mie_t";3418;"A"
"2275";"Murten";1;"bew_mie_t_ic";0.13;"A"
"2275";"Murten";1;"bew_mie_z1_t";185;"U"
"2275";"Murten";1;"bew_mie_z1_ic";0.5;"U"
"2275";"Murten";1;"bew_mie_z2_t";402;"U"
"2275";"Murten";1;"bew_mie_z2_ic";0.3;"U"
"2275";"Murten";1;"bew_mie_z3_t";1289;"A"
"2275";"Murten";1;"bew_mie_z3_ic";0.2;"A"
"2275";"Murten";1;"bew_mie_z4_t";1219;"A"
"2275";"Murten";1;"bew_mie_z4_ic";0.2;"A"
"2275";"Murten";1;"bew_mie_z5_t";286;"U"
"2275";"Murten";1;"bew_mie_z5_ic";0.5;"U"
"2275";"Murten";1;"bew_mie_z6_t";;"Q"
"2275";"Murten";1;"bew_mie_z6_ic";;"Q"
"6412";"Peseux";1;"bew_mie_t";3492;"A"
"6412";"Peseux";1;"bew_mie_t_ic";0.09;"A"
"6412";"Peseux";1;"bew_mie_z1_t";140;"U"
"6412";"Peseux";1;"bew_mie_z1_ic";0.4;"U"
"6412";"Peseux";1;"bew_mie_z2_t";473;"A"
"6412";"Peseux";1;"bew_mie_z2_ic";0.2;"A"
"6412";"Peseux";1;"bew_mie_z3_t";1525;"A"
"6412";"Peseux";1;"bew_mie_z3_ic";0.1;"A"
"6412";"Peseux";1;"bew_mie_z4_t";1072;"A"
"6412";"Peseux";1;"bew_mie_z4_ic";0.2;"A"
"6412";"Peseux";1;"bew_mie_z5_t";236;"U"
"6412";"Peseux";1;"bew_mie_z5_ic";0.3;"U"
"6412";"Peseux";1;"bew_mie_z6_t";46;"U"
"6412";"Peseux";1;"bew_mie_z6_ic";0.8;"U"
"6800";"Porrentruy";1;"bew_mie_t";3048;"A"
"6800";"Porrentruy";1;"bew_mie_t_ic";0.14;"A"
"6800";"Porrentruy";1;"bew_mie_z1_t";70;"U"
"6800";"Porrentruy";1;"bew_mie_z1_ic";0.8;"U"
"6800";"Porrentruy";1;"bew_mie_z2_t";393;"U"
"6800";"Porrentruy";1;"bew_mie_z2_ic";0.4;"U"
"6800";"Porrentruy";1;"bew_mie_z3_t";1101;"A"
"6800";"Porrentruy";1;"bew_mie_z3_ic";0.2;"A"
"6800";"Porrentruy";1;"bew_mie_z4_t";1179;"A"
"6800";"Porrentruy";1;"bew_mie_z4_ic";0.2;"A"
"6800";"Porrentruy";1;"bew_mie_z5_t";257;"U"
"6800";"Porrentruy";1;"bew_mie_z5_ic";0.6;"U"
"6800";"Porrentruy";1;"bew_mie_z6_t";;"Q"
"6800";"Porrentruy";1;"bew_mie_z6_ic";;"Q"
"3215";"Rorschach";1;"bew_mie_t";5838;"A"
"3215";"Rorschach";1;"bew_mie_t_ic";0.1;"A"
"3215";"Rorschach";1;"bew_mie_z1_t";277;"U"
"3215";"Rorschach";1;"bew_mie_z1_ic";0.4;"U"
"3215";"Rorschach";1;"bew_mie_z2_t";737;"A"
"3215";"Rorschach";1;"bew_mie_z2_ic";0.3;"A"
"3215";"Rorschach";1;"bew_mie_z3_t";2084;"A"
"3215";"Rorschach";1;"bew_mie_z3_ic";0.2;"A"
"3215";"Rorschach";1;"bew_mie_z4_t";1928;"A"
"3215";"Rorschach";1;"bew_mie_z4_ic";0.2;"A"
"3215";"Rorschach";1;"bew_mie_z5_t";750;"A"
"3215";"Rorschach";1;"bew_mie_z5_ic";0.3;"A"
"3215";"Rorschach";1;"bew_mie_z6_t";62;"U"
"3215";"Rorschach";1;"bew_mie_z6_ic";0.9;"U"
"3787";"St. Moritz";1;"bew_mie_t";2717;"A"
"3787";"St. Moritz";1;"bew_mie_t_ic";0.15;"A"
"3787";"St. Moritz";1;"bew_mie_z1_t";417;"U"
"3787";"St. Moritz";1;"bew_mie_z1_ic";0.4;"U"
"3787";"St. Moritz";1;"bew_mie_z2_t";417;"U"
"3787";"St. Moritz";1;"bew_mie_z2_ic";0.3;"U"
"3787";"St. Moritz";1;"bew_mie_z3_t";735;"A"
"3787";"St. Moritz";1;"bew_mie_z3_ic";0.3;"A"
"3787";"St. Moritz";1;"bew_mie_z4_t";1035;"A"
"3787";"St. Moritz";1;"bew_mie_z4_ic";0.2;"A"
"3787";"St. Moritz";1;"bew_mie_z5_t";112;"U"
"3787";"St. Moritz";1;"bew_mie_z5_ic";0.7;"U"
"3787";"St. Moritz";1;"bew_mie_z6_t";;"Q"
"3787";"St. Moritz";1;"bew_mie_z6_ic";;"Q"
"1509";"Stans";1;"bew_mie_t";3957;"A"
"1509";"Stans";1;"bew_mie_t_ic";0.11;"A"
"1509";"Stans";1;"bew_mie_z1_t";118;"U"
"1509";"Stans";1;"bew_mie_z1_ic";0.7;"U"
"1509";"Stans";1;"bew_mie_z2_t";216;"U"
"1509";"Stans";1;"bew_mie_z2_ic";0.5;"U"
"1509";"Stans";1;"bew_mie_z3_t";1118;"A"
"1509";"Stans";1;"bew_mie_z3_ic";0.2;"A"
"1509";"Stans";1;"bew_mie_z4_t";1671;"A"
"1509";"Stans";1;"bew_mie_z4_ic";0.2;"A"
"1509";"Stans";1;"bew_mie_z5_t";733;"A"
"1509";"Stans";1;"bew_mie_z5_ic";0.3;"A"
"1509";"Stans";1;"bew_mie_z6_t";101;"U"
"1509";"Stans";1;"bew_mie_z6_ic";0.8;"U"
"250";"Urdorf";1;"bew_mie_t";5957;"A"
"250";"Urdorf";1;"bew_mie_t_ic";0.1;"A"
"250";"Urdorf";1;"bew_mie_z1_t";161;"U"
"250";"Urdorf";1;"bew_mie_z1_ic";0.6;"U"
"250";"Urdorf";1;"bew_mie_z2_t";622;"A"
"250";"Urdorf";1;"bew_mie_z2_ic";0.3;"A"
"250";"Urdorf";1;"bew_mie_z3_t";2301;"A"
"250";"Urdorf";1;"bew_mie_z3_ic";0.2;"A"
"250";"Urdorf";1;"bew_mie_z4_t";2331;"A"
"250";"Urdorf";1;"bew_mie_z4_ic";0.2;"A"
"250";"Urdorf";1;"bew_mie_z5_t";531;"U"
"250";"Urdorf";1;"bew_mie_z5_ic";0.3;"U"
"250";"Urdorf";1;"bew_mie_z6_t";;"Q"
"250";"Urdorf";1;"bew_mie_z6_ic";;"Q"
"6297";"Visp";1;"bew_mie_t";2798;"A"
"6297";"Visp";1;"bew_mie_t_ic";0.14;"A"
"6297";"Visp";1;"bew_mie_z1_t";205;"U"
"6297";"Visp";1;"bew_mie_z1_ic";0.5;"U"
"6297";"Visp";1;"bew_mie_z2_t";254;"U"
"6297";"Visp";1;"bew_mie_z2_ic";0.4;"U"
"6297";"Visp";1;"bew_mie_z3_t";772;"A"
"6297";"Visp";1;"bew_mie_z3_ic";0.3;"A"
"6297";"Visp";1;"bew_mie_z4_t";996;"A"
"6297";"Visp";1;"bew_mie_z4_ic";0.2;"A"
"6297";"Visp";1;"bew_mie_z5_t";502;"U"
"6297";"Visp";1;"bew_mie_z5_ic";0.3;"U"
"6297";"Visp";1;"bew_mie_z6_t";68;"U"
"6297";"Visp";1;"bew_mie_z6_ic";0.9;"U"
"6300";"Zermatt";1;"bew_mie_t";2332;"A"
"6300";"Zermatt";1;"bew_mie_t_ic";0.15;"A"
"6300";"Zermatt";1;"bew_mie_z1_t";328;"U"
"6300";"Zermatt";1;"bew_mie_z1_ic";0.4;"U"
"6300";"Zermatt";1;"bew_mie_z2_t";522;"U"
"6300";"Zermatt";1;"bew_mie_z2_ic";0.3;"U"
"6300";"Zermatt";1;"bew_mie_z3_t";777;"A"
"6300";"Zermatt";1;"bew_mie_z3_ic";0.3;"A"
"6300";"Zermatt";1;"bew_mie_z4_t";588;"U"
"6300";"Zermatt";1;"bew_mie_z4_ic";0.3;"U"
"6300";"Zermatt";1;"bew_mie_z5_t";79;"U"
"6300";"Zermatt";1;"bew_mie_z5_ic";0.8;"U"
"6300";"Zermatt";1;"bew_mie_z6_t";;"Q"
"6300";"Zermatt";1;"bew_mie_z6_ic";;"Q"
"2534";"Zuchwil";1;"bew_mie_t";5481;"A"
"2534";"Zuchwil";1;"bew_mie_t_ic";0.11;"A"
"2534";"Zuchwil";1;"bew_mie_z1_t";137;"U"
"2534";"Zuchwil";1;"bew_mie_z1_ic";0.7;"U"
"2534";"Zuchwil";1;"bew_mie_z2_t";639;"A"
"2534";"Zuchwil";1;"bew_mie_z2_ic";0.3;"A"
"2534";"Zuchwil";1;"bew_mie_z3_t";2352;"A"
"2534";"Zuchwil";1;"bew_mie_z3_ic";0.2;"A"
"2534";"Zuchwil";1;"bew_mie_z4_t";2018;"A"
"2534";"Zuchwil";1;"bew_mie_z4_ic";0.2;"A"
"2534";"Zuchwil";1;"bew_mie_z5_t";286;"U"
"2534";"Zuchwil";1;"bew_mie_z5_ic";0.6;"U"
"2534";"Zuchwil";1;"bew_mie_z6_t";;"Q"
"2534";"Zuchwil";1;"bew_mie_z6_ic";;"Q"
