,coord_x,coord_y,city,canton,year,street_name,street_number,multiple_floors,num_rooms,area,kitchen,status,floor
3708,2742916.3,1253137.4,St. Gallen,SG,2014.0,Ullmannstrasse,23,0,2,65.0,1.0,3004,5
3709,2742916.3,1253137.4,St. Gallen,SG,2014.0,Ullmannstrasse,23,0,4,115.0,1.0,3004,6
3710,2742916.3,1253137.4,St. Gallen,SG,2014.0,Ullmannstrasse,23,0,3,95.0,1.0,3004,7
3711,2742916.3,1253137.4,St. Gallen,SG,2014.0,Ullmannstrasse,23,0,2,65.0,1.0,3004,8
3712,2742916.3,1253137.4,St. Gallen,SG,2014.0,Ullmannstrasse,23,0,4,115.0,1.0,3004,9
3713,2742916.3,1253137.4,St. Gallen,SG,2014.0,Ullmannstrasse,23,0,3,95.0,1.0,3004,10
3714,2742916.3,1253137.4,St. Gallen,SG,2014.0,Ullmannstrasse,23,0,2,65.0,1.0,3004,11
3715,2742916.3,1253137.4,St. Gallen,SG,2014.0,Ullmannstrasse,23,0,4,115.0,1.0,3004,12
3716,2742916.3,1253137.4,St. Gallen,SG,2014.0,Ullmannstrasse,23,0,3,84.0,1.0,3004,13
3717,2742916.3,1253137.4,St. Gallen,SG,2014.0,Ullmannstrasse,23,0,4,99.0,1.0,3004,14
3718,2742908.7,1253073.0,St. Gallen,SG,2014.0,Ullmannstrasse,23b,0,3,93.0,1.0,3004,1
3719,2742908.7,1253073.0,St. Gallen,SG,2014.0,Ullmannstrasse,23b,0,4,115.0,1.0,3004,2
3720,2742908.7,1253073.0,St. Gallen,SG,2014.0,Ullmannstrasse,23b,0,3,93.0,1.0,3004,3
3721,2742908.7,1253073.0,St. Gallen,SG,2014.0,Ullmannstrasse,23b,0,4,115.0,1.0,3004,4
3722,2742908.7,1253073.0,St. Gallen,SG,2014.0,Ullmannstrasse,23b,0,3,93.0,1.0,3004,5
3723,2742908.7,1253073.0,St. Gallen,SG,2014.0,Ullmannstrasse,23b,0,4,115.0,1.0,3004,6
3724,2742908.7,1253073.0,St. Gallen,SG,2014.0,Ullmannstrasse,23b,0,3,73.0,1.0,3004,7
3725,2742908.7,1253073.0,St. Gallen,SG,2014.0,Ullmannstrasse,23b,0,2,56.0,1.0,3004,8
3726,2742914.7,1253113.2,St. Gallen,SG,2014.0,Ullmannstrasse,23a,0,4,109.0,1.0,3004,1
3727,2742914.7,1253113.2,St. Gallen,SG,2014.0,Ullmannstrasse,23a,0,3,95.0,1.0,3004,2
3728,2742914.7,1253113.2,St. Gallen,SG,2014.0,Ullmannstrasse,23a,0,4,109.0,1.0,3004,3
3729,2742914.7,1253113.2,St. Gallen,SG,2014.0,Ullmannstrasse,23a,0,3,95.0,1.0,3004,4
3730,2742914.7,1253113.2,St. Gallen,SG,2014.0,Ullmannstrasse,23a,0,4,109.0,1.0,3004,5
3731,2742914.7,1253113.2,St. Gallen,SG,2014.0,Ullmannstrasse,23a,0,3,95.0,1.0,3004,6
3732,2742914.7,1253113.2,St. Gallen,SG,2014.0,Ullmannstrasse,23a,0,4,109.0,1.0,3004,7
3733,2742877.2,1253109.5,St. Gallen,SG,2013.0,Ullmannstrasse,27,0,3,95.0,1.0,3004,1
3734,2742877.2,1253109.5,St. Gallen,SG,2013.0,Ullmannstrasse,27,0,2,65.0,1.0,3004,2
3735,2742877.2,1253109.5,St. Gallen,SG,2013.0,Ullmannstrasse,27,0,4,115.0,1.0,3004,3
3736,2742877.2,1253109.5,St. Gallen,SG,2013.0,Ullmannstrasse,27,0,3,95.0,1.0,3004,4
3737,2742877.2,1253109.5,St. Gallen,SG,2013.0,Ullmannstrasse,27,0,2,65.0,1.0,3004,5
3738,2742877.2,1253109.5,St. Gallen,SG,2013.0,Ullmannstrasse,27,0,4,115.0,1.0,3004,6
3739,2742877.2,1253109.5,St. Gallen,SG,2013.0,Ullmannstrasse,27,0,3,95.0,1.0,3004,7
3740,2742877.2,1253109.5,St. Gallen,SG,2013.0,Ullmannstrasse,27,0,2,65.0,1.0,3004,8
3741,2742877.2,1253109.5,St. Gallen,SG,2013.0,Ullmannstrasse,27,0,4,115.0,1.0,3004,9
3742,2742877.2,1253109.5,St. Gallen,SG,2013.0,Ullmannstrasse,27,0,3,95.0,1.0,3004,10
3743,2742877.2,1253109.5,St. Gallen,SG,2013.0,Ullmannstrasse,27,0,2,65.0,1.0,3004,11
3744,2742877.2,1253109.5,St. Gallen,SG,2013.0,Ullmannstrasse,27,0,4,115.0,1.0,3004,12
3745,2742877.2,1253109.5,St. Gallen,SG,2013.0,Ullmannstrasse,27,0,3,84.0,1.0,3004,13
3746,2742877.2,1253109.5,St. Gallen,SG,2013.0,Ullmannstrasse,27,0,4,99.0,1.0,3004,14
3747,2742945.9,1253077.8,St. Gallen,SG,2014.0,Ullmannstrasse,13b,0,3,93.0,1.0,3004,1
3748,2742945.9,1253077.8,St. Gallen,SG,2014.0,Ullmannstrasse,13b,0,4,115.0,1.0,3004,2
3749,2742945.9,1253077.8,St. Gallen,SG,2014.0,Ullmannstrasse,13b,0,3,93.0,1.0,3004,3
3750,2742945.9,1253077.8,St. Gallen,SG,2014.0,Ullmannstrasse,13b,0,4,115.0,1.0,3004,4
3751,2742945.9,1253077.8,St. Gallen,SG,2014.0,Ullmannstrasse,13b,0,3,93.0,1.0,3004,5
3752,2742945.9,1253077.8,St. Gallen,SG,2014.0,Ullmannstrasse,13b,0,4,115.0,1.0,3004,6
3753,2742945.9,1253077.8,St. Gallen,SG,2014.0,Ullmannstrasse,13b,0,3,93.0,1.0,3004,7
3754,2742945.9,1253077.8,St. Gallen,SG,2014.0,Ullmannstrasse,13b,0,4,115.0,1.0,3004,8
3755,2742945.9,1253077.8,St. Gallen,SG,2014.0,Ullmannstrasse,13b,0,2,54.0,1.0,3004,9
3756,2742945.9,1253077.8,St. Gallen,SG,2014.0,Ullmannstrasse,13b,0,3,91.0,1.0,3004,10
3757,2742876.3,1253084.8,St. Gallen,SG,2014.0,Ullmannstrasse,27a,0,4,109.0,1.0,3004,1
3758,2742876.3,1253084.8,St. Gallen,SG,2014.0,Ullmannstrasse,27a,0,3,95.0,1.0,3004,2
3759,2742876.3,1253084.8,St. Gallen,SG,2014.0,Ullmannstrasse,27a,0,4,109.0,1.0,3004,3
3760,2742876.3,1253084.8,St. Gallen,SG,2014.0,Ullmannstrasse,27a,0,3,95.0,1.0,3004,4
3761,2742876.3,1253084.8,St. Gallen,SG,2014.0,Ullmannstrasse,27a,0,4,109.0,1.0,3004,5
3762,2742876.3,1253084.8,St. Gallen,SG,2014.0,Ullmannstrasse,27a,0,3,95.0,1.0,3004,6
3763,2742876.3,1253084.8,St. Gallen,SG,2014.0,Ullmannstrasse,27a,0,4,109.0,1.0,3004,7
3764,2742695.3,1252576.1,St. Gallen,SG,1919.0,Ankerstrasse,12,0,3,50.0,1.0,3004,1
3765,2742695.3,1252576.1,St. Gallen,SG,1919.0,Ankerstrasse,12,0,3,50.0,1.0,3004,2
3766,2742695.3,1252576.1,St. Gallen,SG,1919.0,Ankerstrasse,12,0,3,50.0,1.0,3004,3
3767,2742715.4,1252567.1,St. Gallen,SG,1918.0,Zürcher Strasse,274,1,7,150.0,1.0,3004,1
3768,2742720.9,1252593.2,St. Gallen,SG,1918.0,Ankerstrasse,8,1,3,,1.0,3004,2
3769,2742769.1,1252620.1,St. Gallen,SG,1918.0,Zürcher Strasse,262,0,3,90.0,1.0,3004,2
3770,2742769.1,1252620.1,St. Gallen,SG,1918.0,Zürcher Strasse,262,0,3,90.0,1.0,3004,3
3771,2742769.1,1252620.1,St. Gallen,SG,1918.0,Zürcher Strasse,262,1,4,90.0,1.0,3004,4
3772,2742783.5,1252598.9,St. Gallen,SG,1918.0,Zürcher Strasse,263,1,4,120.0,1.0,3004,1
3773,2742812.9,1252586.4,St. Gallen,SG,1918.0,Stationsstrasse,6,0,4,,1.0,3004,1
3774,2742812.9,1252586.4,St. Gallen,SG,1918.0,Stationsstrasse,6,0,5,,1.0,3004,2
3775,2742812.9,1252586.4,St. Gallen,SG,1918.0,Stationsstrasse,6,0,5,,1.0,3004,3
3776,2742812.9,1252586.4,St. Gallen,SG,1918.0,Stationsstrasse,6,0,4,,1.0,3004,4
3777,2742781.8,1252634.9,St. Gallen,SG,1918.0,Zürcher Strasse,260,0,2,36.0,1.0,3004,1
3778,2742781.8,1252634.9,St. Gallen,SG,1918.0,Zürcher Strasse,260,0,3,80.0,1.0,3004,2
3779,2742781.8,1252634.9,St. Gallen,SG,1918.0,Zürcher Strasse,260,0,3,90.0,1.0,3004,5
3780,2742781.8,1252634.9,St. Gallen,SG,1918.0,Zürcher Strasse,260,0,2,36.0,1.0,3004,6
3781,2742781.8,1252634.9,St. Gallen,SG,1918.0,Zürcher Strasse,260,0,4,80.0,1.0,3004,7
3782,2742781.8,1252634.9,St. Gallen,SG,1918.0,Zürcher Strasse,260,0,1,20.0,1.0,3004,8
3783,2742781.8,1252634.9,St. Gallen,SG,1918.0,Zürcher Strasse,260,0,2,40.0,1.0,3004,9
3784,2742884.6,1252627.5,St. Gallen,SG,1918.0,Blumenstrasse,11,0,4,65.0,1.0,3004,1
3785,2742884.6,1252627.5,St. Gallen,SG,1918.0,Blumenstrasse,11,0,3,65.0,1.0,3004,2
3786,2742800.4,1252558.3,St. Gallen,SG,1918.0,Stationsstrasse,8,0,2,50.0,1.0,3004,1
3787,2742800.4,1252558.3,St. Gallen,SG,1918.0,Stationsstrasse,8,0,3,60.0,1.0,3004,2
3788,2742800.4,1252558.3,St. Gallen,SG,1918.0,Stationsstrasse,8,0,4,90.0,1.0,3004,3
3789,2742800.4,1252558.3,St. Gallen,SG,1918.0,Stationsstrasse,8,0,4,90.0,1.0,3004,4
3790,2742765.9,1252570.1,St. Gallen,SG,1919.0,Zürcher Strasse,267,0,3,90.0,1.0,3004,1
3791,2742758.5,1252608.6,St. Gallen,SG,1918.0,Zürcher Strasse,264,0,1,20.0,1.0,3004,1
3792,2742758.5,1252608.6,St. Gallen,SG,1918.0,Zürcher Strasse,264,0,4,80.0,1.0,3004,2
3793,2742758.5,1252608.6,St. Gallen,SG,1918.0,Zürcher Strasse,264,0,4,80.0,1.0,3004,3
3794,2742758.5,1252608.6,St. Gallen,SG,1918.0,Zürcher Strasse,264,0,3,80.0,1.0,3004,4
3795,2742903.1,1252643.3,St. Gallen,SG,1994.0,Blumenstrasse,7,0,4,120.0,1.0,3004,1
3796,2742903.1,1252643.3,St. Gallen,SG,1994.0,Blumenstrasse,7,0,4,120.0,1.0,3004,2
3797,2742903.1,1252643.3,St. Gallen,SG,1994.0,Blumenstrasse,7,0,4,120.0,1.0,3004,3
3798,2742903.1,1252643.3,St. Gallen,SG,1994.0,Blumenstrasse,7,0,4,120.0,1.0,3004,4
3799,2742903.1,1252643.3,St. Gallen,SG,1994.0,Blumenstrasse,7,0,4,120.0,1.0,3004,5
3800,2742903.1,1252643.3,St. Gallen,SG,1994.0,Blumenstrasse,7,0,4,120.0,1.0,3004,6
3801,2742903.1,1252643.3,St. Gallen,SG,1994.0,Blumenstrasse,7,0,4,120.0,1.0,3004,7
3802,2742903.1,1252643.3,St. Gallen,SG,1994.0,Blumenstrasse,7,0,4,120.0,1.0,3004,8
3803,2742903.1,1252643.3,St. Gallen,SG,1994.0,Blumenstrasse,7,0,2,60.0,1.0,3004,9
3804,2742903.1,1252643.3,St. Gallen,SG,1994.0,Blumenstrasse,7,0,2,60.0,1.0,3004,10
3805,2742731.6,1252601.9,St. Gallen,SG,1931.0,Ankerstrasse,6,0,3,85.0,1.0,3004,1
3806,2742731.6,1252601.9,St. Gallen,SG,1931.0,Ankerstrasse,6,1,6,120.0,1.0,3004,2
3807,2742731.6,1252601.9,St. Gallen,SG,1931.0,Ankerstrasse,6,0,1,25.0,1.0,3004,3
3808,2742710.6,1252584.6,St. Gallen,SG,1919.0,Ankerstrasse,10,0,4,85.0,1.0,3004,1
3809,2742710.6,1252584.6,St. Gallen,SG,1919.0,Ankerstrasse,10,0,4,85.0,1.0,3004,2
3810,2742710.6,1252584.6,St. Gallen,SG,1919.0,Ankerstrasse,10,0,2,85.0,1.0,3004,3
3811,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,3,72.0,1.0,3004,1
3812,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,3,72.0,1.0,3004,2
3813,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,2,58.0,1.0,3004,3
3814,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,3,72.0,1.0,3004,4
3815,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,2,58.0,1.0,3004,5
3816,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,4,81.0,1.0,3004,6
3817,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,4,81.0,1.0,3004,7
3818,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,2,58.0,1.0,3004,8
3819,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,3,72.0,1.0,3004,9
3820,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,3,72.0,1.0,3004,10
3821,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,3,72.0,1.0,3004,11
3822,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,4,81.0,1.0,3004,12
3823,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,4,81.0,1.0,3004,13
3824,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,4,81.0,1.0,3004,14
3825,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,3,72.0,1.0,3004,15
3826,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,4,81.0,1.0,3004,16
3827,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,3,72.0,1.0,3004,17
3828,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,4,81.0,1.0,3004,18
3829,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,4,81.0,1.0,3004,19
3830,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,3,72.0,1.0,3004,20
3831,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,2,59.0,1.0,3004,21
3832,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,2,58.0,1.0,3004,22
3833,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,2,58.0,1.0,3004,23
3834,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,4,81.0,1.0,3004,24
3835,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,2,58.0,1.0,3004,25
3836,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,3,72.0,1.0,3004,26
3837,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,4,81.0,1.0,3004,27
3838,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,2,58.0,1.0,3004,28
3839,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,2,58.0,1.0,3004,29
3840,2742841.6,1252615.1,St. Gallen,SG,1973.0,Stationsstrasse,1,0,4,81.0,1.0,3004,30
3841,2742779.3,1252574.2,St. Gallen,SG,1918.0,Zürcher Strasse,267a,0,4,70.0,1.0,3004,1
3842,2742779.3,1252574.2,St. Gallen,SG,1918.0,Zürcher Strasse,267a,0,4,70.0,1.0,3004,2
3843,2742779.3,1252574.2,St. Gallen,SG,1918.0,Zürcher Strasse,267a,0,4,70.0,1.0,3004,3
3844,2742779.3,1252574.2,St. Gallen,SG,1918.0,Zürcher Strasse,267a,0,4,70.0,1.0,3004,4
3845,2742934.0,1252858.8,St. Gallen,SG,1918.0,Zürcher Strasse,234,0,4,100.0,1.0,3004,1
3846,2742934.0,1252858.8,St. Gallen,SG,1918.0,Zürcher Strasse,234,0,5,100.0,1.0,3004,2
3847,2742934.0,1252858.8,St. Gallen,SG,1918.0,Zürcher Strasse,234,0,5,100.0,1.0,3004,3
3848,2742934.0,1252858.8,St. Gallen,SG,1918.0,Zürcher Strasse,234,0,4,100.0,1.0,3004,4
3849,2742934.0,1252858.8,St. Gallen,SG,1918.0,Zürcher Strasse,234,0,2,90.0,1.0,3004,5
3850,2742975.7,1252800.8,St. Gallen,SG,1918.0,Hungerbühlerstrasse,8,0,1,30.0,1.0,3004,1
3851,2742975.7,1252800.8,St. Gallen,SG,1918.0,Hungerbühlerstrasse,8,0,3,80.0,1.0,3004,2
3852,2742975.7,1252800.8,St. Gallen,SG,1918.0,Hungerbühlerstrasse,8,0,3,80.0,1.0,3004,3
3853,2742975.7,1252800.8,St. Gallen,SG,1918.0,Hungerbühlerstrasse,8,0,3,80.0,1.0,3004,4
3854,2742975.7,1252800.8,St. Gallen,SG,1918.0,Hungerbühlerstrasse,8,0,1,30.0,1.0,3004,5
3855,2743077.8,1252802.9,St. Gallen,SG,2021.0,Alpsteinstrasse,3a,0,2,59.0,1.0,3004,1
3856,2743077.8,1252802.9,St. Gallen,SG,2021.0,Alpsteinstrasse,3a,0,2,57.0,1.0,3004,2
3857,2743077.8,1252802.9,St. Gallen,SG,2021.0,Alpsteinstrasse,3a,0,2,60.0,1.0,3004,3
3858,2743077.8,1252802.9,St. Gallen,SG,2021.0,Alpsteinstrasse,3a,0,2,57.0,1.0,3004,4
3859,2743077.8,1252802.9,St. Gallen,SG,2021.0,Alpsteinstrasse,3a,0,2,60.0,1.0,3004,5
3860,2743077.8,1252802.9,St. Gallen,SG,2021.0,Alpsteinstrasse,3a,0,2,60.0,1.0,3004,6
3861,2743077.8,1252802.9,St. Gallen,SG,2021.0,Alpsteinstrasse,3a,0,2,59.0,1.0,3004,7
3862,2743077.8,1252802.9,St. Gallen,SG,2021.0,Alpsteinstrasse,3a,0,2,60.0,1.0,3004,8
3863,2743077.8,1252802.9,St. Gallen,SG,2021.0,Alpsteinstrasse,3a,0,3,75.0,1.0,3004,9
3864,2743077.8,1252802.9,St. Gallen,SG,2021.0,Alpsteinstrasse,3a,0,3,75.0,1.0,3004,10
3865,2743077.8,1252802.9,St. Gallen,SG,2021.0,Alpsteinstrasse,3a,0,2,59.0,1.0,3004,11
3866,2743077.8,1252802.9,St. Gallen,SG,2021.0,Alpsteinstrasse,3a,0,2,57.0,1.0,3004,12
3867,2743077.8,1252802.9,St. Gallen,SG,2021.0,Alpsteinstrasse,3a,0,2,59.0,1.0,3004,13
3868,2743077.8,1252802.9,St. Gallen,SG,2021.0,Alpsteinstrasse,3a,0,2,57.0,1.0,3004,14
3869,2743077.8,1252802.9,St. Gallen,SG,2021.0,Alpsteinstrasse,3a,0,3,75.0,1.0,3004,15
3870,2743077.8,1252802.9,St. Gallen,SG,2021.0,Alpsteinstrasse,3a,0,3,75.0,1.0,3004,16
3871,2742938.0,1252879.8,St. Gallen,SG,1918.0,Wengistrasse,6,0,5,130.0,1.0,3004,2
3872,2742938.0,1252879.8,St. Gallen,SG,1918.0,Wengistrasse,6,0,4,130.0,1.0,3004,3
3873,2743017.9,1252834.3,St. Gallen,SG,1960.0,Friedhofstrasse,17,1,5,110.0,1.0,3004,1
3874,2743000.1,1252824.9,St. Gallen,SG,1918.0,Hungerbühlerstrasse,4,0,5,85.0,1.0,3004,1
3875,2743000.1,1252824.9,St. Gallen,SG,1918.0,Hungerbühlerstrasse,4,0,4,60.0,1.0,3004,2
3876,2743000.1,1252824.9,St. Gallen,SG,1918.0,Hungerbühlerstrasse,4,0,5,85.0,1.0,3004,3
3877,2743000.1,1252824.9,St. Gallen,SG,1918.0,Hungerbühlerstrasse,4,0,5,85.0,1.0,3004,4
3878,2742958.8,1252799.0,St. Gallen,SG,1918.0,Hungerbühlerstrasse,10,0,4,87.0,1.0,3004,1
3879,2742958.8,1252799.0,St. Gallen,SG,1918.0,Hungerbühlerstrasse,10,0,4,87.0,1.0,3004,2
3880,2742958.8,1252799.0,St. Gallen,SG,1918.0,Hungerbühlerstrasse,10,0,4,87.0,1.0,3004,3
3881,2742958.8,1252799.0,St. Gallen,SG,1918.0,Hungerbühlerstrasse,10,0,3,52.0,1.0,3004,4
3882,2742921.7,1252871.0,St. Gallen,SG,1918.0,Wengistrasse,8,0,3,70.0,1.0,3004,1
3883,2742921.7,1252871.0,St. Gallen,SG,1918.0,Wengistrasse,8,0,3,70.0,1.0,3004,2
3884,2742921.7,1252871.0,St. Gallen,SG,1918.0,Wengistrasse,8,0,3,70.0,1.0,3004,3
3885,2742973.9,1252874.4,St. Gallen,SG,1918.0,Zürcher Strasse,230,0,4,95.0,1.0,3004,2
3886,2743016.2,1252800.6,St. Gallen,SG,1918.0,Hungerbühlerstrasse,1a,0,4,80.0,1.0,3004,1
3887,2743016.2,1252800.6,St. Gallen,SG,1918.0,Hungerbühlerstrasse,1a,0,5,80.0,1.0,3004,2
3888,2743016.2,1252800.6,St. Gallen,SG,1918.0,Hungerbühlerstrasse,1a,0,5,80.0,1.0,3004,3
3889,2743016.2,1252800.6,St. Gallen,SG,1918.0,Hungerbühlerstrasse,1a,0,5,80.0,1.0,3004,4
3890,2743016.2,1252800.6,St. Gallen,SG,1918.0,Hungerbühlerstrasse,1a,0,5,80.0,1.0,3004,5
3891,2742983.7,1252803.6,St. Gallen,SG,1918.0,Hungerbühlerstrasse,6,0,4,95.0,1.0,3004,1
3892,2742983.7,1252803.6,St. Gallen,SG,1918.0,Hungerbühlerstrasse,6,0,4,95.0,1.0,3004,2
3893,2742983.7,1252803.6,St. Gallen,SG,1918.0,Hungerbühlerstrasse,6,0,5,95.0,1.0,3004,3
3894,2742905.8,1252862.6,St. Gallen,SG,1918.0,Wengistrasse,10,0,2,60.0,1.0,3004,1
3895,2742905.8,1252862.6,St. Gallen,SG,1918.0,Wengistrasse,10,0,4,140.0,1.0,3004,2
3896,2742905.8,1252862.6,St. Gallen,SG,1918.0,Wengistrasse,10,0,4,140.0,1.0,3004,3
3897,2742905.8,1252862.6,St. Gallen,SG,1918.0,Wengistrasse,10,0,3,100.0,1.0,3004,4
3898,2742898.2,1252858.5,St. Gallen,SG,1918.0,Wengistrasse,12,0,1,30.0,1.0,3004,1
3899,2742898.2,1252858.5,St. Gallen,SG,1918.0,Wengistrasse,12,1,6,240.0,1.0,3004,2
3900,2742898.2,1252858.5,St. Gallen,SG,1918.0,Wengistrasse,12,0,4,82.0,1.0,3004,3
3901,2742907.6,1252831.4,St. Gallen,SG,1918.0,Zürcher Strasse,238,0,2,60.0,1.0,3004,1
3902,2742907.6,1252831.4,St. Gallen,SG,1918.0,Zürcher Strasse,238,0,2,60.0,1.0,3004,2
3903,2742907.6,1252831.4,St. Gallen,SG,1918.0,Zürcher Strasse,238,0,2,60.0,1.0,3004,3
3904,2742907.6,1252831.4,St. Gallen,SG,1918.0,Zürcher Strasse,238,0,2,60.0,1.0,3004,4
3905,2742907.6,1252831.4,St. Gallen,SG,1918.0,Zürcher Strasse,238,0,2,60.0,1.0,3004,5
3906,2742907.6,1252831.4,St. Gallen,SG,1918.0,Zürcher Strasse,238,0,1,30.0,1.0,3004,6
3907,2742907.6,1252831.4,St. Gallen,SG,1918.0,Zürcher Strasse,238,0,2,60.0,1.0,3004,7
3908,2742907.6,1252831.4,St. Gallen,SG,1918.0,Zürcher Strasse,238,0,1,30.0,1.0,3004,8
3909,2742907.6,1252831.4,St. Gallen,SG,1918.0,Zürcher Strasse,238,0,2,40.0,1.0,3004,9
3910,2742907.6,1252831.4,St. Gallen,SG,1918.0,Zürcher Strasse,238,0,4,90.0,1.0,3004,10
3911,2742907.6,1252831.4,St. Gallen,SG,1918.0,Zürcher Strasse,238,0,1,25.0,1.0,3004,11
3912,2742907.6,1252831.4,St. Gallen,SG,1918.0,Zürcher Strasse,238,0,1,25.0,1.0,3004,12
3913,2743004.6,1252794.2,St. Gallen,SG,1919.0,Hungerbühlerstrasse,3,1,5,120.0,1.0,3004,1
3914,2743077.9,1252877.3,St. Gallen,SG,1918.0,Zürcher Strasse,217,1,5,150.0,1.0,3004,1
3915,2742907.6,1253052.1,St. Gallen,SG,2014.0,Ullmannstrasse,23c,0,4,115.0,1.0,3004,1
3916,2742907.6,1253052.1,St. Gallen,SG,2014.0,Ullmannstrasse,23c,0,3,93.0,1.0,3004,2
3917,2742907.6,1253052.1,St. Gallen,SG,2014.0,Ullmannstrasse,23c,0,4,115.0,1.0,3004,3
3918,2742907.6,1253052.1,St. Gallen,SG,2014.0,Ullmannstrasse,23c,0,3,93.0,1.0,3004,4
3919,2742907.6,1253052.1,St. Gallen,SG,2014.0,Ullmannstrasse,23c,0,4,115.0,1.0,3004,5
3920,2742907.6,1253052.1,St. Gallen,SG,2014.0,Ullmannstrasse,23c,0,3,93.0,1.0,3004,6
3921,2742907.6,1253052.1,St. Gallen,SG,2014.0,Ullmannstrasse,23c,0,2,54.0,1.0,3004,7
3922,2742907.6,1253052.1,St. Gallen,SG,2014.0,Ullmannstrasse,23c,0,3,91.0,1.0,3004,8
3923,2742920.9,1252811.2,St. Gallen,SG,1919.0,Zürcher Strasse,237,0,4,132.0,1.0,3004,4
3924,2742920.9,1252811.2,St. Gallen,SG,1919.0,Zürcher Strasse,237,0,4,132.0,1.0,3004,5
3925,2742920.9,1252811.2,St. Gallen,SG,1919.0,Zürcher Strasse,237,0,4,132.0,1.0,3004,6
3926,2742920.9,1252811.2,St. Gallen,SG,1919.0,Zürcher Strasse,237,0,4,132.0,1.0,3004,7
3927,2743058.9,1252982.8,St. Gallen,SG,1918.0,Ullmannstrasse,6,0,4,90.0,1.0,3004,1
3928,2743058.9,1252982.8,St. Gallen,SG,1918.0,Ullmannstrasse,6,1,7,180.0,1.0,3004,2
3929,2743058.9,1252982.8,St. Gallen,SG,1918.0,Ullmannstrasse,6,0,5,150.0,1.0,3004,3
3930,2742998.9,1252855.0,St. Gallen,SG,1966.0,Zürcher Strasse,231,0,2,55.0,1.0,3004,1
3931,2742998.9,1252855.0,St. Gallen,SG,1966.0,Zürcher Strasse,231,0,1,28.0,1.0,3004,2
3932,2742998.9,1252855.0,St. Gallen,SG,1966.0,Zürcher Strasse,231,0,1,28.0,1.0,3004,3
3933,2742998.9,1252855.0,St. Gallen,SG,1966.0,Zürcher Strasse,231,0,2,55.0,1.0,3004,6
3934,2742998.9,1252855.0,St. Gallen,SG,1966.0,Zürcher Strasse,231,0,2,55.0,1.0,3004,7
3935,2742998.9,1252855.0,St. Gallen,SG,1966.0,Zürcher Strasse,231,0,2,55.0,1.0,3004,8
3936,2742998.9,1252855.0,St. Gallen,SG,1966.0,Zürcher Strasse,231,0,2,55.0,1.0,3004,9
3937,2742998.9,1252855.0,St. Gallen,SG,1966.0,Zürcher Strasse,231,0,2,62.0,1.0,3004,11
3938,2742998.9,1252855.0,St. Gallen,SG,1966.0,Zürcher Strasse,231,0,2,55.0,1.0,3004,12
3939,2742998.9,1252855.0,St. Gallen,SG,1966.0,Zürcher Strasse,231,0,2,62.0,1.0,3004,13
3940,2742998.9,1252855.0,St. Gallen,SG,1966.0,Zürcher Strasse,231,0,3,78.0,1.0,3004,14
3941,2742998.9,1252855.0,St. Gallen,SG,1966.0,Zürcher Strasse,231,0,3,78.0,1.0,3004,15
3942,2742998.9,1252855.0,St. Gallen,SG,1966.0,Zürcher Strasse,231,0,3,78.0,1.0,3004,17
